"guid","sample_damage_states"
"8ee6501e-e328-4e14-84ef-200a7c9e5506","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"e3a1fb5b-e607-4022-88c6-4e6601bfbac3","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"c3934bd1-ed69-485e-84d5-d42a7c742a7d","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"9fe2b830-b546-493b-a6fd-45f9cdbc3888","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"8b8f145f-50fa-4c83-b2e8-9e0ab9c59efe","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"882b4331-7797-4f99-a6ef-d598607a6769","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"8dd61dd1-a5b9-488e-9e98-fd85d532267c","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"1c2ccbaa-7c6b-41c7-88c4-defec6b6926c","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"ffb7621b-5c66-4472-865b-daee30e1b473","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"5a0781f9-ea76-4c96-9984-6a88c77183f8","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"9d570bc2-d62f-4692-84b0-cc5e1f88bfc5","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"5846305c-1b27-43c3-87c0-f3a3b334a7f2","DS_3,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"1a0fa83c-146c-4684-9eca-2132c9a2b8c6","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"d9b365ad-9c3f-49fc-9c2f-581725360eb3","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"87e2ce2c-c5a3-47e2-a816-caf58e075c38","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"47561533-6a4e-4e5c-95ea-bd76f98c84c7","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"ff888c93-11e4-43b3-85b6-4fa903846fb1","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"2b0bd8f6-e5be-4ef5-af65-a29a88e02edd","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"7fed32a0-b9eb-4170-8100-313344c26643","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"a89abe55-34db-4b83-835e-561f6a1ad666","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"895c859e-7020-4b8c-837b-249a6bb1e65d","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"95dc5229-2206-40ea-8d76-615ef4d9f879","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"b7417474-2b1a-48f3-adfc-c54ce0d6f5ae","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"86cc9793-4738-46c3-bd75-48b91fcd9e9c","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"20622b89-4b93-46df-acc4-629f2c3bdafb","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"f1f533b6-3910-4213-8780-d695fe8e25ab","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"fee663a0-3bcd-4e8d-8637-dc10a0a3e012","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"51dfecf3-e64f-41ac-b1db-2c0996ed60e8","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"5701db84-e3af-4970-a477-f599c4edc99f","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"e7397c5a-b259-4f4f-b1cd-5bdbd24d32d1","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"bfcdf2b9-ac9b-4c7d-910c-cdd2b1d3dd6d","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"be358735-fb28-433a-92ef-86029a738583","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"adb835ef-ce78-47e2-908d-89b95fc8634f","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"c1f2ee69-1f8f-46d2-95bf-d9fd1ba2d50e","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"c4112e54-bf0e-4eb4-ab84-ab7584679b32","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"71ac43bc-5edd-4088-bcc7-ad858db05241","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"2f319ba4-2797-40bb-bde1-2c817d88e9c7","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"1ca9372e-14de-4d59-affc-298b31e3c965","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"e14e70b4-030b-45bf-a351-cef14a494989","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"dbe34a7d-fb3e-4328-bfbd-e8d60fc835dd","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"548645bc-4ae8-4105-9976-27723ebd68da","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"992c11ea-984d-4bb3-87b4-67af1cd07dde","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"93abbf43-871b-44a8-9846-2646c64ce97d","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"2d1e8e12-47e4-43f8-a562-bb503f8d43c9","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"752764a3-95d3-4e7e-a134-dff0049bf780","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"b3810398-746a-454b-9067-2299a018d3de","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"535830ae-779e-4cac-9cb8-b9df7947c9ea","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"57b1f065-b423-4460-abfd-f9786ce2c558","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"8320b348-84d6-4276-b604-7c70ac83fd01","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"65bde85c-61c7-4570-8420-a9d7d87412fb","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"d3e706da-0644-4a5f-bfdc-ea2fad401bf7","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"140581c5-a2b4-4062-ad5b-47b7cf50747a","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"960a0d22-060d-4524-9bf6-b8bab4ad8a9a","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"9c6758d1-a423-4271-a80c-e9f8df124e2d","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"9bdea080-ded8-4b75-b672-450d59a88eb1","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"625feffd-c13e-4039-9606-e258814e889b","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"c996b509-268f-4f25-a35b-c89efde305c9","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"a5763453-ae0d-476e-8193-fd15a8aedff1","DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_3,DS_0,DS_0,DS_0"
"f2152307-a929-4d56-98ce-66f02909fb39","DS_0,DS_3,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_0"
"1d2c1db4-b6cd-496a-bd25-ef735eb9499f","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0"
"1635865b-c75a-46b4-b93e-965a6e7efd2f","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"7434188d-1295-4699-8dd7-ab90744ca927","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"31f6dd31-3599-4943-970d-dc75eb4fb2d3","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"e54a4740-02d3-4495-9b31-870edf1f502a","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"db0cd8b7-3c4e-4f43-a55d-24084b272fe8","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"590a808f-442a-4095-9621-b3912b3543c6","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"63a9328e-975e-4340-9b53-d9a7f09a606b","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"b30abf58-5547-4223-9528-f156d6fb56c1","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"1eaf3e81-fbb6-49ce-94e9-4b565a279227","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"3c7b0836-01d8-4e65-aa69-69cb895b3189","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"97c9dd0e-f035-4d69-b326-78fe41bc4f3c","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"1a96ad34-5923-4bbb-8348-ee2981328e49","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"a3f719b4-f609-4de7-95c7-9397297373ab","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"f3bac685-f310-49a2-b0f8-9537984af2fb","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"543bca74-1e85-479e-93f7-9d3557981214","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0"
"cce3432e-497a-4865-834d-2c17421f3991","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"5395d633-9115-4397-a360-575ffbc5c6d9","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0"
"0d208d5d-d2ac-4197-8aff-e12ee437ead3","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"9d9a57ce-3f52-4f7c-b2a4-c23272889b08","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"93c21145-2946-4a25-b976-501a73875096","DS_3,DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_3,DS_3"
"fc0bcfdb-95a0-49e0-b646-5ccb40654f8a","DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_0"
"3e164325-9c77-4a50-8c9c-7adfd4be996f","DS_0,DS_3,DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_3,DS_0"
"15cc0cfb-ada7-4af2-bfff-8b478e162cfb","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"9580ad86-7ca7-4a6f-a8b8-872c1d750594","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"c0625cc8-60b6-4f8c-99ec-1aa511d8402c","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"eba3f4a9-44bc-4a95-9313-409a0a354347","DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"65b0078e-b2af-4fbf-85a0-8fe14992eb83","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0"
"703703fd-9729-41ee-a575-05a77856afda","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0"
"072fdfb3-f57b-4795-b543-f9a6050951f2","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_3"
"adc7dae3-50ae-495d-9f6f-27c08913263f","DS_3,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"a95f7ab9-e02c-4597-9554-c1a229f4acb8","DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_0"
"14490534-4ff2-4ec1-af0a-5f7935312287","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"6350d449-a867-4471-97cb-84987797e0eb","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"b68923f2-7ba1-49b2-b727-0da58fea20de","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_3,DS_0,DS_0"
"85b4faef-eb1e-408a-bf7a-11ae5b0ee4f7","DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_0"
"63249721-1fe9-413e-a21c-de1c80ec128c","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"ac519287-fa3a-4f40-ac2d-9a80f3b0ba5b","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_3"
"29c67aeb-5088-4d61-80c6-eab5d138f4ba","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_3"
"b8a61117-33e0-480c-818f-25b63d49683f","DS_3,DS_0,DS_0,DS_0,DS_3,DS_3,DS_0,DS_0,DS_0,DS_0"
"2e4d42ef-8f0d-4e92-9d69-9b3f85bcfc0e","DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_0,DS_0"
"c5b256ff-3090-4468-84e1-462b21d427fa","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"708b178f-7fa6-4463-9e35-84bcd329122c","DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_0"
"d70b2ac2-fdf8-4b64-860a-8e9b012d7354","DS_0,DS_0,DS_3,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_0"
"aa1558ac-4a8f-48a9-b2ae-cc7679bdfc85","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_3"
"6de7da4b-e61f-4a37-85fc-82cdfd8177bb","DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"6484fae6-65a0-44e8-8042-f6fd29c37dbd","DS_0,DS_3,DS_0,DS_3,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0"
"7aac849f-0001-45c3-8df1-af73a0fb14cf","DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_3,DS_0,DS_0,DS_0"
"700e59f0-ed1b-4832-9ff9-deb70b2565d3","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"8a21fcf1-01bd-4e8d-b92b-512b9b9865d8","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"914e73b0-033a-4a99-bce8-47c8f85d196c","DS_0,DS_3,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"23bcb9ff-2f2c-4576-bdcb-7125a33967ce","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"a2f58224-9d3b-4947-88ab-0740328985ab","DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_0,DS_0"
"faa507d9-6aa7-422b-b762-bfb0e88e3470","DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"490d66cc-7026-4a1f-91dc-113830217467","DS_0,DS_3,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"2ab507a9-edfd-42f3-9ccc-e6d71ea1edf1","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"5a4440e3-cdb1-488c-87ad-42f452821623","DS_0,DS_3,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"853bf2b7-32f1-4204-9759-3215708e09b0","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"6685ffa7-78df-4536-85bf-7ae873e27f3f","DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_0"
"154a1c2d-ddd3-4c3f-a31c-cca1e5417dc5","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_3"
"05056f74-90af-4f44-9993-58ac411b59a6","DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_0,DS_0"
"5c42a710-74e9-4c27-862e-f9ede1788c5b","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"a13f3404-9a72-4330-9fac-97b40d8a4b73","DS_0,DS_3,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_0"
"3b3b5a15-3791-4895-ae32-828ca4c8cbf8","DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_0,DS_0"
"82b9486b-a7b9-4bda-b7bd-f89ecce27c37","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"941966ba-cb0e-4ece-b143-e4ffd7bd55bd","DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"2245acc8-767e-4b35-b5e9-25c8fe9a0c22","DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_3,DS_0,DS_0,DS_0"
"83c7a5ba-98c8-44b9-ab8f-d987eaf1af97","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"6cc9bc65-c60d-4135-a7dc-7a81303eb86a","DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_3,DS_0"
"89c97b54-2c25-4257-9f48-1bd705b0ce05","DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0"
"85ffe728-9729-4da7-9e87-140100782919","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_3"
"64977f6c-464f-4a1c-bea8-e6e1ce15b7c9","DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_0"
"f63f0d2d-1c83-42fa-83e2-312e38f72978","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"da69a260-b9f4-454a-96c9-6883074d1043","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"686e7365-f188-4f30-94db-3bca7090ae1c","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"ee37f645-a8e2-4e5c-ae66-f6ecf692032c","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"837dba8a-7c32-47c0-a831-752f2b7b455c","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"99483db6-8acf-416f-9ba1-14832f8e083b","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"bfdb4c48-7b02-4590-9788-7ffe0990551f","DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_0,DS_0"
"3d765651-3892-40af-b22a-2f4d11f5e3bf","DS_0,DS_3,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"86af94b3-3a61-48ec-98c8-89ad8ec5c060","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"e1ff10a6-f6f6-4297-86bb-d8f219bb6821","DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_0"
"e4ff5af0-5c23-48d9-8d3f-ac95ad10efa7","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0"
"0138f473-24f8-4a9a-b3e5-a157bcd1f3be","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"e97a7ec9-f332-4be3-88b6-ecd8bdbdc52a","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0"
"f651cd5c-cf3c-413a-b331-a42f5539a96a","DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_0,DS_0,DS_3"
"2ffac03b-9e59-47a5-8ec3-bab12d7f90d0","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"6c890fad-9179-479b-971a-76d1453ad685","DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_3"
"c5166698-8f95-473e-8711-72f28ac87200","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"d4119e9d-071e-44d9-805c-595a396e3d13","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0"
"20b68a21-d1cc-449b-8ce3-36f4bac948a7","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"5c5b0519-781d-4a50-aba9-162a0a1fd6ae","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"2b1be623-4a3c-49b4-b5d6-fc4316a0f083","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"a6215d42-413b-4337-9b24-ba90b82fda44","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"73636185-8372-43d2-a97f-e58f701cfd20","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"e94eaedc-cff7-46c3-b230-3fd614b50741","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"7d5f3e36-643d-4cbe-8ed2-20c5d8ee0caa","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"e2bf2e3d-3b1b-46cc-9e2d-ff76a8b713c4","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"33405c3b-0006-4813-9eab-bc393730a689","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"04fe578d-735a-44df-afa5-cab2d53abcb5","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"a93bf89a-b4bf-49ec-b68f-be69a88754d1","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"e82b5c14-282b-4434-a3ee-fbc84120f052","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"a3519e27-6970-4965-9533-a7a7341eb332","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"0120e74b-8567-4bc0-b47a-0df682a504fe","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"dda54f90-09a4-4110-a474-548a63466e44","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"e380e5e2-c994-46b6-abf6-a07aad6f4ec2","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"07542ed7-0e73-4d0b-8ec4-44e09ffaf3f5","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"b131f81d-511e-4c5f-88f1-dccb881e839b","DS_0,DS_0,DS_0,DS_0,DS_3,DS_0,DS_0,DS_0,DS_0,DS_0"
"2d13accc-d250-4819-98e9-cf5094c4ee85","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"3b0d18cf-26b3-42af-a6b6-d1c8ac87defa","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"4322d015-60df-44e7-9ab6-e78cf9672a74","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"28229004-6d33-4b3e-867b-3cda85b44cfa","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"79afaa42-7f03-4827-bf82-06a38867f021","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"ae38a6b7-e090-4e6f-b460-c953db6d4088","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"bee220d4-1b7b-436f-98d5-59df0e970a7d","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"a722de38-c4a9-4de9-8751-4a67c0ab4c64","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"25c30b9e-ad93-4258-b58f-4a211fee8eaf","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
"02d997e2-86f1-4892-bcc4-aa270ca64cbd","DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0,DS_0"
