building_guid,probability
afe16be4-200d-4a1e-ace2-20d4ac856a68,0.8
567323d3-c649-45ff-b12e-852ef42881a1,0.0
abf76304-d277-454d-8139-665a7e42c410,0.0
3bfe4497-24b6-41d5-8ef2-8c65a81231d4,0.0
3b3eecfb-dae0-4cdc-827b-ffdd2bf1b285,0.0
a5fcef5a-3e9b-40d7-a704-578986969ac5,1.0
adb9b39e-c25d-49a5-903e-278e3cb6e84f,0.0
9b4a6e38-6646-40e1-a6de-d871299c2c1e,0.9
bd5f491d-11f3-49d7-a9b5-26eac2f28da9,0.0
e535a292-6c15-426b-8af8-3f0ef2bfb91f,0.7
997bc51f-8e4d-4a90-96da-d0db671b742b,0.2
0cbeec2b-b9eb-4e7a-aa17-caf4f7f22073,0.8
1c4afce7-b64d-4953-b0d8-cd7940bcd288,1.0
84aa8595-e620-4bb5-99cc-d13cf8fe3c7b,0.1
59723211-7a00-4f74-a241-38f780f46116,0.0
02a4287d-f4fe-46f6-93ad-7dbda23519f4,0.0
32f87ac3-f892-472f-b78c-f24074420bbb,0.0
36717630-c36e-49d2-8c27-4f72cf19d06d,1.0
dd9f6b01-a6b6-43da-874c-da470bc577ba,1.0
1ce243dd-b524-4ead-8a1f-b6d9e60b1bbc,0.0
a154d69f-895e-45b7-b78f-cc6ec560bec4,1.0
458adc47-e76b-4794-a006-fd943451de3e,0.9
88401c36-ccf1-4ad3-9748-8a21274b6c66,0.4
31b55279-8e4d-478c-a882-8425c0130d2c,0.5
5b232ed5-730e-47d7-ad95-12d787eec1f3,1.0
4345e875-7b63-49c5-b0fc-130a15775b3f,0.0
e1d821eb-8b2f-49a3-aa58-2e1786c38038,0.8
b4f6add2-b6fb-49dd-bb0f-7591fc1ad3d6,0.0
233349f7-8872-45ca-8224-5344ee2658a4,0.0
26eb179a-ac20-4053-8ab4-8d8fdf04b735,1.0
05aaec58-214f-4c45-8087-40d9df2fc742,0.7
83365633-af7d-40a8-aaac-6077229d3aae,1.0
3ff229f1-1620-49c0-9eeb-bd44dacc147e,0.0
d19e5749-f70b-4bb9-9ef5-3034696ea0d3,1.0
1d7c01a3-c4d4-4852-be2e-a981ac75b383,0.0
769811d5-35c8-4f78-8449-e48c3c8c223c,0.0
fc525a0a-a7b2-41bd-9394-11ce82f7681e,1.0
acc086eb-27a8-47a6-a057-ef931d3955bf,0.7
eafe0bbb-197b-4d5e-aa8c-b12953268585,0.8
b1bfd8ce-aa60-4536-855a-2ca40d4ca07d,0.8
e0a6c506-2ce2-41f3-8dac-15299f8757ac,0.8
88172bbf-ba9f-4da4-a354-f07698d64ec7,0.0
38c736bf-eba1-4a86-8891-eb232e3b49dd,0.1
62900aec-6181-4d28-a449-68cebad7245e,1.0
dacd3771-8e3d-4df9-b49c-8b7d3b7bc0a6,1.0
a47a2f18-88dc-448e-abf4-d942f828881b,1.0
60a6af54-0558-4a36-9d06-8b9731dd4179,1.0
dd7b9ea3-e87d-4220-9778-678d8c15f17d,0.0
0326aaf5-c6fe-4968-9836-c2199bf38f92,0.0
f1321804-eef0-4995-a913-c8aa6157e0fb,1.0
fd0580ef-71c3-45f6-86a2-83c8b7ce4cf8,0.5
491e5e95-a644-4713-aa70-05b7e950e94e,0.0
e74b0bae-57cf-40e5-8f28-ce4d57345060,1.0
aecbec54-44d5-4604-be6f-ca5d26099788,0.1
5af61325-4d15-4e5a-a838-7e968e178f37,0.0
0ad6d30a-a398-45c5-a28e-5b7e6870dbe3,0.0
600d6c42-30b4-4901-a229-c783bea25206,0.0
1a5d8bdd-9fe9-433d-8f7d-18acbd163390,0.0
e0e2310c-0868-43f1-b5fd-6196ab8ab01b,0.0
082c616e-712e-4e3f-8eb7-a125ba3b9a20,0.7
fdfd5e73-9785-4e24-b4b7-9176d356b29e,1.0
621960ef-01e5-4ca0-b0a0-687034def516,1.0
b8ea874d-f79e-49a2-a037-cae1ffcbc2aa,0.0
74fa9e1f-2189-40c5-abb8-77d261accae6,1.0
9095bcc3-fd7c-4947-a85f-f730b40a1b81,1.0
a21f9c84-58e3-4925-b976-9a1ffe48c704,0.0
c74dcbb8-293d-4661-a50a-47afc4c00d48,1.0
ffaf027a-4b62-4120-b972-1880eb4658a9,1.0
b1ae57eb-5325-46e0-b515-f7990320fc62,0.0
bc869ab6-c2c5-44a5-92de-4160e0b64f4d,1.0
8cc21a68-18c2-4051-8876-95706236ed1e,1.0
9b3ef54f-024e-4eb7-89d0-6bf5a7a24082,1.0
e3328ad2-c4da-45ff-8f82-f1cf25106018,1.0
495b1dad-9ac2-4d1f-a352-15782ce5ea3a,0.2
d1c4613e-cc61-40da-9b8c-25e12f74e9dd,1.0
a524ccab-b3ad-486d-87ff-9300573b9056,0.8
801ca7ad-28d8-4e2d-bc5f-bf1e57d4f956,0.0
cf749b5f-ca13-4594-9f98-403cafd464a8,1.0
c4030a82-e5ce-420e-8e02-1839fab804c3,0.1
06d4a5c5-dc56-4000-a29b-5f748fc2cb23,0.0
69d6cb91-d878-4d58-851e-410a3488a59a,1.0
0856e672-e1ed-436a-aa23-089811bef935,0.1
84158f77-193d-450b-aae9-5800d3d09ed3,0.9
ecbb8d46-d91e-4d33-a8e2-9cd28194aedc,1.0
a4ff105e-a480-4b64-a236-7e91c8204eed,0.0
c8c85629-cd6e-49fc-a04d-4fa7887d31e2,1.0
8fa8fb2a-1a82-4114-9b13-aad22df8ae5c,0.0
5fd77536-6684-4bbf-87ed-415edf5f04b1,1.0
7f3f706f-40a8-43c4-b874-e65a0dd54c5b,1.0
970019ad-3c11-49c1-a09f-ac160b48d5c8,0.7
d6b4d495-49ad-4220-8952-836c09a65399,1.0
7de720b5-d059-417c-aaf1-15d248b7ae09,0.0
49ff44a1-f635-43cb-a97a-0f8f596ed5bb,0.9
2d878f1d-e6b2-45f7-a500-c088846da344,1.0
eb86c6a7-654a-4a2f-8dc2-673dc0f3fd2f,0.8
7fd3a489-8c2c-4548-b5b4-4a9658d8eafb,0.0
e8521f98-0061-4116-b84b-9f0e5b928662,0.4
a5dfb647-8976-41f5-b2ac-8f5fc0761d17,1.0
de76f48b-4d21-4a51-8023-23142d53d4e8,0.1
c096e390-b10b-4138-a7c5-2d92826547e0,0.4
b6e461bd-224d-4d96-89e9-dc8c285827b1,1.0
2cb3d285-7954-46bf-8c11-980d2bb94448,1.0
8e0b5724-8479-4829-be95-9accbe5c2827,1.0
f7a78430-35bb-4bf8-9922-cf1cd09a6195,0.2
6f4b7eb8-9b49-4fb2-a617-3ad565200f5b,1.0
7580ed93-cd5f-4148-899e-bc47114f297e,0.1
a1299e49-af81-4930-88b7-4c9b216a71d3,1.0
ec4d0540-664f-4c4b-8d9a-06ec880dcc8a,1.0
43d75001-fcaf-461d-915e-99a74b582529,0.7
5f3a271d-4bec-40bc-971f-21a25cfbf80d,1.0
a9a683e3-748f-4bec-948d-47d5a408555e,1.0
4caad815-5efe-49e3-9337-8019e3b6a0af,0.0
e6376450-55fb-4bbf-8e70-764ed74a6c9d,0.9
ec567357-53b9-41f3-9490-3fc9bb28de10,0.9
5d1ae254-e022-44d7-a6ff-856cc979cbd4,0.0
95de5c00-6a48-43c8-9191-96cd256c1983,1.0
642b7fbd-e9c1-4c94-94f4-58e802b7ac6b,0.3
d27ba866-ce50-4c4b-a65d-4b968276536a,0.0
da3b8ed8-31c2-476c-ac50-9893d0a2bd0e,1.0
372766bc-c255-486a-93eb-d5708e6b7914,1.0
cf513718-3e14-4e19-ba2a-7ddb7c48edcd,1.0
f7030755-a415-443d-9409-b86017c31a45,1.0
4b55621d-6d2d-4c91-9abb-f0ef45e54f26,0.0
c1a918a6-627c-4186-a0ac-27e8b9523476,1.0
77eb205c-d0e2-4a3b-90d1-78f271a4e8ae,0.9
e5b6ab42-b6e7-48e4-9954-ea9db38f461d,0.0
4d938804-43ce-4a41-87a0-d20313ba9543,1.0
ffac8c2b-5391-417c-a698-9db6e10cfccf,1.0
ebd743b3-eb06-43e4-981b-48f693c557dc,0.0
5baa1676-c242-4483-8464-9387746d0e7b,1.0
2e4ee061-ac8c-4c1c-bf93-cfcbb9cec01a,1.0
d67def07-c106-42d6-9efc-87fd80205805,1.0
ada87046-607a-4acc-93db-724ef745863b,0.2
54f1482e-a5c6-4059-9b41-52a68f5b51eb,1.0
feb5b7c7-d3e0-4667-a714-8dd2db5c1d9a,0.8
0114e99b-fb2f-476d-9f21-20cc59c8bcd2,0.9
2eae7807-1666-4e8d-862b-b0cc8278cf81,1.0
9b95e9e8-ab60-4aaf-b305-6ec15885bfb8,0.0
88710bd7-173b-4cef-ac77-3ae68f306059,1.0
d8df83c5-7f5d-4877-92f2-7d67bdedfa1e,1.0
038cab1a-ca4b-4289-bf2b-1f83dfc80e01,0.9
ef201b1a-c68f-46a7-a557-89fc396569c8,1.0
a6c326f5-46a9-41b3-b5fa-ff3a00b6b9af,0.0
d4b79baf-aaf8-44f8-a84e-c55a542c287f,0.0
469a8d6f-e67c-40db-bfdd-4d8d8d5be754,0.9
857cee2b-5b80-4e75-b892-c131367bd49f,0.0
4a5e8710-03ab-4e29-8b62-98d1e3a4ddbf,0.9
cf1f9e5b-d723-48fd-8679-e45d036718bb,1.0
2e14ca3b-25e8-4002-9914-5f217e625654,0.4
cfc4b3bb-5448-4f23-b590-1b2253677bc2,0.0
fe59a82f-f48c-40a3-803f-1d7271d2e7ff,1.0
ed60e3ca-f70b-4bcb-ad5a-a8c088583918,0.0
f05a4f22-ce19-4b8f-a2d8-5cd482e109a5,1.0
07b90d5c-ea59-41e9-bd1a-b59bd0cc9133,1.0
98fa1d84-1407-41cf-8156-b4852bcb8c5f,1.0
8d4e2f35-d20a-480c-bf46-4941b4d69a58,1.0
66ec376e-2109-4959-9d90-fb8a79952a3b,0.8
c5b0764e-02ac-4056-809d-f05b1faa0cfb,0.9
0b70b7ef-1149-41ef-9567-bece1a510ad4,1.0
b7adad33-1605-4045-be3a-73d754099acb,0.7
7cd64882-c1c0-48d0-8f9a-925461faa7ce,0.0
a6342c62-6255-4822-9af0-344d74715bf3,0.0
986892ca-ab33-475d-b768-f481a7ff80c7,0.9
1b794dde-7bb8-4cef-acff-b39b22071803,0.1
bc5fc4a6-8758-4f17-afe8-81c06edc282f,1.0
5ee1fad0-3dbc-4105-a391-e57531cac54f,0.8
5576c182-b1b7-4617-b83c-eb8033c84579,0.1
20e867ab-43ef-4e2d-89c8-c7f14b5aa961,0.0
89ef2cad-9643-48a2-b5a5-8f9c05a0e584,1.0
4b57ba9a-21f1-4d10-bfcf-0e72af5e716c,1.0
24c5a433-125c-407a-b838-d7fc69c10e91,0.9
fa146882-e3e9-4cc5-b158-d4935d7b1d46,0.9
8ada5790-3d5b-4c8e-a0da-bb17885b5410,1.0
58a9cee5-85f1-45c6-91cf-ee0e25e4346d,0.0
726727a1-e299-4fb1-af99-918b4728ea40,1.0
45040151-9307-414a-8bef-7646efc70837,0.0
06eefd5e-44fb-4f42-aa7f-40ba08c135ea,0.6
adf6df56-fb7c-4fd9-82c4-6614d768dfc8,1.0
3c80cd19-fd8c-4791-b4c9-667c4cc9858f,1.0
d7ce1bee-4fe1-47fe-aa65-de9e4343bc24,0.2
3c18443a-d7cb-411b-a3a2-c477a4cbe4b1,1.0
5fe3f93e-8604-4959-8052-61781fc5a8a4,0.1
7a8a52f2-0cb2-40b5-b4d5-14d865955836,1.0
a53b09b1-f251-4b56-b082-9b85c68ec3c4,1.0
d37bfa6c-307d-468d-94f5-d0050479d940,1.0
a6cd8c53-d220-4040-ac95-22cf445a5454,0.0
53adddf6-6369-4055-bc8f-a132b004431a,0.3
cc507452-5ec1-446c-a25d-0ee6e58a32db,1.0
c68d839f-d157-408c-99fb-57fd0e45b731,1.0
9596d663-e829-4158-bb3c-28567a8fec4a,1.0
26024f7b-0eca-4946-b543-b740fce3dc58,1.0
86c691e9-dd29-417d-9674-65a098b52160,1.0
eed98d15-a674-4e44-93ed-4a62b8401116,0.1
77eadddf-4ad7-4caf-9d22-6e959df1fb43,1.0
2668a8de-6968-4994-8ed7-9c290baa6853,0.0
0e015d23-2dfb-4635-af59-2c7f68d85b46,1.0
c5790c91-f59f-40a0-8350-6a4492dc05dd,0.0
05e9267e-ada2-4396-9866-39ab96202859,0.1
1097c80c-ee05-4d5e-9451-9d1ca1ce6421,0.0
a5920f5f-b8b9-46dc-b3e4-7529705474b2,1.0
0c22b2b4-9425-49f4-821a-59443e965dc6,1.0
95e2800b-e777-4e8f-a834-56c45bb4c524,1.0
b78605d3-058f-45c0-a602-a7c248c622e4,0.9
8c8bfcbd-de5c-4a9d-8ebb-7cc4adbb5492,1.0
722ef27b-1893-47d9-8e92-d2a3213d879d,1.0
aae76ca8-5431-416c-8073-c2dcf02a5f93,1.0
1e253813-6414-464e-8d71-cf84124588db,1.0
a61dd55a-8c58-4e4e-a000-170b7c262df1,0.0
0f528d0a-bd11-4e27-a0e7-b19c6fb8afb5,1.0
031d057a-4661-4c7e-953c-a30feadf8241,1.0
6ceb0110-fb8f-4b32-8b34-49056cbe776d,1.0
afef2048-461b-417b-8b3a-23d6d51db35d,0.2
bcd1dfcc-e1a7-4dbc-8e89-87ef7e609c83,1.0
4f0183e6-93f0-4648-8f74-208962c95085,1.0
c5f4a65a-bd37-4679-acea-326dbed42bbe,1.0
7849df15-281b-4dfb-ac84-a70efb581894,1.0
c6e33082-6c5b-4aa1-8a3e-30166930d7bc,0.1
df95c126-6162-4607-90d9-a327b65bd5d9,0.0
5d6804e9-951b-488a-ba6b-65b871efb3bf,0.0
8b043d1d-e1a4-4f52-91cd-ee758a43e618,0.3
2a045d66-873b-404c-94e6-559e6f151211,1.0
a7635ba6-89af-4af5-97bf-237f1afe09c2,0.8
367ac880-4bac-4931-bb63-b047d479ffda,0.5
f6f0ef24-81f2-4e18-becd-540cc959fc7d,0.9
a58f87a0-c1e5-420b-b28a-8c86abd15b96,1.0
c0d4d1e6-005e-4ac9-817e-b85e3beac579,1.0
0af83574-d8f2-4f4c-8bc6-3be1f04120aa,1.0
373ba54f-4c9e-4a23-b4c4-fab0961cc180,0.0
dd6c5a3a-393c-4d75-ae23-b405f8670f32,0.0
e2f43331-22bd-4403-8600-eb99e8636325,0.0
8c0be291-5834-4786-93d8-9051993a205e,1.0
951f4e89-25cf-4eec-b82b-d9a2d4d8d835,1.0
5de2a1d3-9108-4319-8541-af77760e4af2,1.0
b043020e-188e-41c0-8b75-da09c78fb8fb,1.0
eef20187-f84a-4bea-a9a3-bbf2dffd3c6a,0.0
f4224fdb-85d9-4940-a434-a4349b8e7f5a,0.0
921d1fd2-da68-45c3-8383-12bd0802fdfa,1.0
4b83ce77-7e62-4f57-94bc-842d601d4324,1.0
cfef03ed-ccba-41d0-b5ed-88b4d0bc978d,0.0
6bf0ba02-c87a-41c5-a3ee-9fae7ab59031,0.9
743c9ffe-3f9e-4561-bbe5-0bd9e98a0e0b,0.8
f50eb78d-f5b7-44b5-ace4-0e45b27029d8,1.0
7bd245d8-7ec4-4537-b6af-b41c21d40412,1.0
b84237d5-3077-4567-b8b7-8a8def87b381,0.0
65295e1d-f978-493d-905b-22d39ac25933,1.0
07c44814-8246-4f14-9617-70bfaf3fd329,1.0
f5bd5441-a668-434f-9af5-51f36f993dd1,0.1
f66d1a18-67a6-4da0-8852-05371f3c5b48,1.0
47e62c74-3a08-4705-b23e-235b3e806d83,0.8
8c1c11e5-94e1-452b-bf52-a9c68ca3746a,1.0
e60cc404-2cb7-444a-8671-fc4377d5142c,0.0
873adad4-8553-4eb9-8bed-82e23ef1ffbd,1.0
277dfd39-e375-45f1-87dc-6496b6a0a7b6,1.0
b1cb8814-1275-4e48-bea2-af53701669f2,1.0
fdf7a33b-c6e5-4d0f-b1e8-d6df8d393c8e,0.0
21e1179a-77e2-4755-8303-b7a4e9cd8ea4,1.0
fc49f5fe-cbd4-4908-a812-e2ab46fbd581,0.0
c77f9ef5-2ac3-42b5-b3e2-eb58fa8172a1,0.9
0dcd99e0-0d70-449d-9a73-9a77d63f25df,1.0
609e0ed6-b78d-44b7-96c6-f546038ad61d,1.0
e18bb3b4-7454-4f39-bce1-c6808131ee57,0.9
bb5ef310-bc27-40d9-88cc-2009a8c081ea,1.0
8aa0e9af-9061-4aa7-8c04-e9e48d8b8e85,0.7
408d7a4f-aab2-4133-8f4a-98c09e1cf7ae,0.0
36ad049d-a40e-4a58-b91a-a7d847d23b5a,0.0
af38b15e-ac49-42d3-ab38-7572f8306e5c,1.0
ad3dcb75-5e88-4ea3-8d53-a564db62149f,1.0
256217ea-313d-4d1d-a6be-a1a8e2c58722,1.0
ecdad0c9-7be6-4174-8be4-ab6419234cc7,1.0
bb56f34c-faf4-46f5-ab10-78d1b59e2717,1.0
c8c6cf9d-8605-4ab8-880f-bc9c37aca818,0.0
fbd1d082-f541-4006-bd05-a5809a0db1f0,1.0
658af821-1ba0-4c37-8fce-505883d30769,1.0
0a7dab75-8cbf-43bc-bcba-56c0ea133e12,1.0
4d6f91fd-ad62-49bb-906b-1f360c753f4f,0.1
1921832b-b881-42c7-ad79-4ba685ab188d,0.8
c9e84f46-54df-4dc6-9615-d5bf161f9cca,1.0
9bb19b65-1c10-41b2-8635-1ac17008b7a4,1.0
0fa9b104-ec42-49dd-9159-454961239bff,0.0
85559ac6-2243-47bc-b007-f9167fec5119,0.9
c370f023-e7af-4bd6-8720-42c41904ce0e,1.0
007821c0-8f49-43ba-9524-6dba81f75259,0.4
33755e01-ade9-4d68-b874-757e8985a11a,0.1
12561b31-bc8b-455e-9408-fba521774492,0.0
f2c2f579-110d-4efd-883f-0814e4d1d523,1.0
420aadfe-0565-463d-8e14-5bd137e70787,0.0
8089aa8f-2c21-49a1-888c-a662673a2cdc,1.0
1e4efb56-4c6c-4d76-94e6-919b154c0662,1.0
c5102c18-18f4-4103-8516-f662b856c142,1.0
586584b3-0ade-4cdf-b729-e1feeec82bc2,1.0
f6bc5f8e-b6e2-4205-8503-c477f61bcd94,0.0
2b537ac3-eec6-4f09-84f3-73050960689c,1.0
ab81b83c-ecfa-4bdb-98c2-bd7bdea5da6d,1.0
eda1d732-8697-49fa-8354-a3d70a48c178,1.0
e2661892-23c3-4540-8027-eaad7148ff03,0.4
d812d9db-91e1-4991-97c5-1e7b81d0032b,0.2
11ceeae5-e0ed-4dfe-837b-10c099ff1324,1.0
c0c41d7f-0623-48b4-b017-71e4effcfcea,1.0
bd292654-8517-4ec8-a618-ec5832e250bc,1.0
0f31a835-51e5-46a8-a3e2-b3aeda6ff647,0.7
417ab836-2c9e-422b-b042-b8d1c9072e12,0.0
45ca5f8c-0dbf-4b28-94de-7d07890bbaf8,1.0
463d2766-19ab-4b13-bc54-eb6f7a5a25ca,1.0
6d0c59c5-74aa-4f78-a106-a4768ba13787,0.1
d6926c27-10dc-47d1-9b66-b05a46573549,0.1
e4a6249a-df7a-4981-864e-2dfbdd674534,1.0
6bfae0b6-dfea-4030-88b7-44ac25e3deb4,0.0
199cfd44-11e9-49e9-b6ec-bb638681f9e3,0.0
45860e09-8476-4f0d-b5e4-fae0235e2f6e,1.0
0d85c1bc-6b23-41ca-9eee-42a85372c2f9,0.8
f739a829-2732-4e5d-aace-5fa5cf213278,1.0
9c923fd3-6be4-4099-afdd-58480592ceb8,1.0
40182bae-b95e-4fe6-b8b9-98fc8d4caf4d,1.0
9689c8b0-5370-48d5-a7bc-09a48d5fc690,1.0
c456470a-8a9a-4ac9-86ac-7434842f1168,0.0
9c35976c-a1e2-4d3d-bebb-33d18a262c93,0.0
eb512073-e230-4e74-af20-041952f1440e,0.8
baa22a5f-c17f-47a0-b071-e1f12fc32c5f,1.0
f6e2122c-e979-4505-a297-a5fcecba5f21,1.0
67cdfbb1-4b9c-4fc3-99f2-0b520e414e34,0.9
7ed48cd4-1d35-4319-823c-38bed5effc1e,1.0
f4de9cf6-5572-452d-90e9-21f18ad0a5a1,1.0
3d67e3b5-0873-439f-b64e-84bc2a056f06,1.0
d3b7eaac-5436-4323-a401-4354c62d143d,0.0
ac79cbfc-1f59-4bd5-b37e-3b6adc0d0af1,1.0
fbefa705-9592-44ce-aa7d-43f73aa28c32,0.0
ddb946f9-af41-4b24-bb0d-ed6aecf0e970,1.0
2718c6d4-d8c4-4898-ad35-cb0a9932bfa1,1.0
9691b0a3-5b2a-4b49-80d9-5cfafc9c3cf8,0.9
ea477fd7-13e8-4b85-8689-017d682a9120,1.0
27c35789-3c44-485d-b2c1-40480d4ca495,1.0
ccf9bf58-377b-458d-ace0-4b1aa8efa746,0.0
ce31c324-de70-4808-a4bf-fbf9802f93ef,0.9
0bba447f-052f-426b-85c0-e0b6536f6aac,1.0
5c6c9802-761f-4c4d-ad01-9925fc744e87,0.9
c30f573a-2bad-4c00-bb2f-0c6df3c44b59,1.0
a0ce2b85-8c97-4428-92c1-40fe0cc2ec73,1.0
a131fd40-faf0-46d3-b444-13b4216fd62c,0.0
e4fd4d52-00d4-4a4f-bd65-c348cfe13997,0.9
12b79fe3-ffb6-49f9-8ffe-8985d6ea20db,1.0
a80d411f-1bc5-40d5-8198-c80ecf6d188b,0.9
6526351c-ae99-4455-a0d6-5921ab43bd5a,1.0
8e016151-1492-4f1f-86da-26d82e40bb99,1.0
ca8f8ba8-8223-4d07-bca0-dc9853241a99,0.7
d84a225a-31fd-41f9-9827-2d9af67762dd,1.0
742f7e94-59d6-422d-8627-cf498bc2419b,1.0
de26870f-5a64-4c22-b8fe-c9b66ac9615c,1.0
38cb80c8-3ecf-4c45-8e2b-6d52e98aa225,1.0
2733bacd-0dd0-4d26-898e-00b81f254755,1.0
83a74038-2dce-4041-9fe8-e1fdbf6e98c7,1.0
22ad9e9c-d909-4832-ac8c-20e48877af06,1.0
bc15717c-f9d7-4d81-97b0-dd0829130aec,0.9
cc98efa6-a564-4ef4-9fbc-d1fc1466f3a3,0.9
94500788-fbf6-49fe-85b6-c3b244e9b684,1.0
e2f23367-09cc-405f-a402-ada8860ff3b1,1.0
51c2768a-71ba-4de3-aeb5-862246b6bd5b,0.0
89d0d61b-15e3-4706-894a-70c56e7da536,1.0
0c8535f0-aed9-4a32-96a7-7110b6c1886e,1.0
ade757b8-4919-4fc8-97f1-6fe8f4880d5b,0.0
8f4954d0-0312-453f-93e0-9017afcf1f1a,1.0
5cd9c09a-1c63-472d-a503-b52a10245e2e,1.0
78e7f3da-9950-42da-959b-02a9fafee8d5,1.0
2b2b0178-a6ac-458f-8c22-4564a92073e2,1.0
df243302-e3ad-4f5e-a5c4-84e417e9796e,1.0
adaab58f-6c3f-4116-b3a8-82faaff07f1a,0.0
08a71a18-105b-4189-b7d7-7536ebeea0c5,0.0
3b66f4de-a55b-4141-9801-83baf1382f14,0.7
3af66291-a888-40b0-adbc-e5334f5265fd,1.0
ca76f76e-9047-47ad-aaf4-47ea96bca08b,1.0
cd3fcceb-ce2d-464f-8f37-a55bf688894f,0.0
392a6f9a-c5ed-4065-b227-6e0e14850687,1.0
8df83dbd-384e-44f3-8c39-cd766b32b28b,1.0
90a8a7d3-d8be-4d49-8d29-a16a9da27456,1.0
22a36ba5-4a6b-4ec6-badb-e112f209ba46,1.0
297d12ad-3e13-45a6-96a9-2e0bd8ebdc82,0.9
994a2417-c386-4a86-972b-ec28309b89c1,0.0
9bcdf3ac-5954-4198-ab2b-a722d631bdfb,1.0
b649b49b-3ae7-48b2-8446-71bff4879f3b,1.0
6fb043f6-9de0-4dd1-9ad5-98fc0917995b,1.0
6d2d95e1-662d-40cd-af80-679130e268fc,1.0
995797ab-92c4-4571-b5b6-ed39d12b3133,0.0
8bf94a71-22ab-4217-bf11-515445c68eea,0.0
8c0a410a-2a24-4f54-b914-0e7220195c37,1.0
a07aa744-a8c5-4f42-b431-7fd74c9ae28c,0.0
212265c1-83b0-48ab-a7d5-c18d506fd5b2,0.0
6ff6ae09-3fbb-40db-bd3e-a03b1567c71d,1.0
8b65c590-20ca-41af-bb06-508e836cb116,1.0
034a2c60-07aa-4b3b-89a8-a788980bc689,1.0
549833ef-549f-49ae-ab86-385fb39aa9be,0.1
752d30d1-a9ab-4d2a-99db-7aa161960163,1.0
fba759a8-4fae-4252-940e-02bd663cecf6,0.0
ba378540-7511-43da-9461-06d7cc59515a,0.0
7841c10e-0f21-4f7b-a11e-3af664fc2477,1.0
f060bfcf-5234-424e-adb6-957519bb663f,1.0
88053b5c-a89f-4295-a2f1-0098bca26c4c,0.9
f3269b11-c121-48dc-9fd1-b15fa131a9a9,0.6
455bb46c-9885-44e7-86c9-db8616d4a975,1.0
17d78725-9a92-40d4-9c8a-dc082dde4b11,0.0
5c8379cc-abb8-4ac4-aaff-1d08b55d5ea1,0.9
538ab8a4-e665-41d6-8833-f7d3f33d376a,0.8
e73e2a47-9705-4ff7-bb65-4570e353f417,1.0
7085a71c-401c-4fba-b47c-746e975c6eb6,0.0
ae79c936-4e90-4c74-93fd-2bd5e0738663,1.0
068e02f3-0d05-4122-a713-967f8cf7bbb3,0.9
7aa0aa7c-043f-4cf7-af3f-f1b37600351d,1.0
5d6deec2-3bc8-4b6a-b53a-cc4b30d3ec30,0.8
070970b9-34c0-4fa1-a2dc-5c15bd720fe1,1.0
3e7afdb0-0f50-46ac-bed1-e7551e683797,0.0
3b6bfb5f-65b1-47c0-93da-7c360a27ef67,1.0
5495f6a5-eb6a-4ce4-a723-8cf006526bfe,0.0
cb9b7fbf-b4ec-493f-bdc5-bf958634878d,1.0
0fb2b71f-db8b-4b5e-a203-348e0af1186b,1.0
597e6684-b8c0-4b81-9a36-a4cf2b8fdc08,1.0
3c19073f-7477-438e-b5b0-60f23a83f573,0.7
847ff3d0-064b-405e-98b0-c4db589caf30,0.9
ad9764b3-3ce2-4a68-b5fa-9a22b4f30eea,0.9
e35fb151-8b0d-46d1-a72a-e28584d4b077,0.0
876b9729-2472-4f80-93c9-0c39a8d97ba0,1.0
21fe0089-0841-44a1-b112-d6a6c5077089,0.9
b6f0fcd1-d4c3-452b-a149-411069d81c67,1.0
4c540167-28ba-42b1-a032-45f8f1cbe5ca,0.1
d40aae7a-342f-463e-bfc6-9348813f26ac,0.0
f840a108-778c-4b8a-9d7e-b219c34baf3f,0.0
33f0cccc-810c-4d25-b884-64c928cc2b97,0.9
b4aba79d-2fb0-46aa-95a3-d1a386bd7dfe,0.0
42a39943-d572-48aa-9a48-9f97d89d08fb,0.9
e0c3c88d-4df9-4338-87cf-155acf70bc26,1.0
17cce695-e25c-435a-87a1-7879258039ed,0.9
b5f19b7d-291e-4f65-9867-ac95e4fb3c25,1.0
06f9e9de-bf9f-4570-b79b-52a82789f0f9,0.0
4b3535aa-ad1b-403b-b83e-6fa766f9b3e7,0.8
51d45404-151b-4b4f-babb-97b26944edb7,0.0
76526b0e-2e37-4e0e-8069-eb7fd45fc936,0.0
8bf09128-7263-4bb8-b01a-88c8a95fe52f,1.0
e904be9f-2217-4960-8ce7-88015eb923f4,0.0
3dce3e41-4e7b-4161-ac89-30569c785564,1.0
42c8aaa7-0fc8-49f6-98ed-16c10db005fd,1.0
69f5991b-ea7d-4765-9681-3e545937b8aa,0.9
aa8fafc7-fc4b-4dc3-b973-1fc41e0205d4,0.9
163ce121-2ca0-4abb-abbe-bcab91f5a26d,0.0
aa4d4ef8-4065-478b-a974-e83e0a646c01,0.0
b3a1c7cd-3787-4553-9741-5eb0f724e4be,0.0
485617a4-f49c-4d98-a05a-2e2d327aa767,0.2
aa706794-637d-4b3c-9a75-03c338c4d7d7,1.0
96409709-86fd-42f9-84ef-2856981e46b4,0.7
7c4b2e02-63fd-4227-a417-874745baf389,0.7
7d7af88d-a4c7-4ea1-b882-487600cc1997,1.0
e3cd2332-c155-4a2e-a075-fdb08f118a4b,0.1
ffd46d99-9f41-4df7-954d-b7d84593a5e5,1.0
