guid,retrofit_key,retrofit_value
704030c2-0b5f-4461-963e-5f8c26763633,Wood or Metal Deck Diaphragms Retrofitted,
371eadb0-bab2-4938-84c0-372c87a9a411,Wood or Metal Deck Diaphragms Retrofitted,
f5107566-e085-413d-a497-102caeb789f8,Wood or Metal Deck Diaphragms Retrofitted,
2bf4412d-7326-416c-ab3d-e8fb305cd5ff,Wood or Metal Deck Diaphragms Retrofitted,
6d6cc190-471e-49b5-81b8-726f17a386e8,Wood or Metal Deck Diaphragms Retrofitted,
94385874-3b25-4936-87a1-0a8c891514d3,Wood or Metal Deck Diaphragms Retrofitted,
3f157e80-9bed-4370-abab-516018a94504,Wood or Metal Deck Diaphragms Retrofitted,
e4b5954d-bbd8-4bf1-93c5-f94f11145662,Wood or Metal Deck Diaphragms Retrofitted,
cd9f0ceb-9577-4d66-9238-c9987dac0550,Wood or Metal Deck Diaphragms Retrofitted,
c84711c6-1a16-4ecb-bf6a-07e71756da57,Wood or Metal Deck Diaphragms Retrofitted,
0954a148-c12f-4e26-98f2-9f0e6364d6b1,Wood or Metal Deck Diaphragms Retrofitted,
c194cb76-9a07-4d28-ad43-caf74c56fb1c,Wood or Metal Deck Diaphragms Retrofitted,
4f8d6645-6470-48de-82da-3102be72e667,Wood or Metal Deck Diaphragms Retrofitted,
d66e05d9-8b58-4788-82ec-0228e6c81482,Wood or Metal Deck Diaphragms Retrofitted,
0ee29b08-e072-466c-87e1-c1a262ff9a79,Wood or Metal Deck Diaphragms Retrofitted,
e8469d5f-a93f-4bfb-8797-3ccb72948a5d,Wood or Metal Deck Diaphragms Retrofitted,
3fd5881c-e401-4e83-946f-b13ce39b617e,Wood or Metal Deck Diaphragms Retrofitted,
3e5706c4-8f94-4bb5-a5cb-f397424d9326,Wood or Metal Deck Diaphragms Retrofitted,
2ed1cc17-d8ea-4e64-a269-df7295e2d39d,Wood or Metal Deck Diaphragms Retrofitted,
55b6c189-3c59-4c71-bf9f-4c629fa19c1d,Wood or Metal Deck Diaphragms Retrofitted,
318fc1c6-7710-4662-b5e7-fca25e4cfa85,Wood or Metal Deck Diaphragms Retrofitted,
7b16b73c-2aa5-4718-a9f5-f81f8c1f5f58,Wood or Metal Deck Diaphragms Retrofitted,
ecd12426-25eb-44c8-82f5-f94752802993,Wood or Metal Deck Diaphragms Retrofitted,
e53f4588-9cb0-4742-aeaa-b0b8a3f65b59,Wood or Metal Deck Diaphragms Retrofitted,
f297611c-320f-4ea0-bfc4-f4a2c07cb6d9,Wood or Metal Deck Diaphragms Retrofitted,
6096befc-6352-49d5-95d6-54ea5b4953ac,Wood or Metal Deck Diaphragms Retrofitted,
5d922e68-2bd6-4d69-9f78-429d2e54ba9f,Wood or Metal Deck Diaphragms Retrofitted,
af80e476-a6d3-49a8-b7e6-cc721819b452,Wood or Metal Deck Diaphragms Retrofitted,
2661d24d-e5da-4875-95db-103b23750c19,Wood or Metal Deck Diaphragms Retrofitted,
652b8453-00e6-46e8-a298-208b2893b7d2,Wood or Metal Deck Diaphragms Retrofitted,
e205ae02-22ef-4613-b1a8-9bf42f678e8f,Wood or Metal Deck Diaphragms Retrofitted,
e0dc35d1-d64e-4ef3-8415-d40e8f5de0da,Wood or Metal Deck Diaphragms Retrofitted,
d104f0f8-9269-4db3-ad30-8076bf3f74d1,Wood or Metal Deck Diaphragms Retrofitted,
b80b8eb6-e419-4608-87a4-dc1447a3cac3,Wood or Metal Deck Diaphragms Retrofitted,
90e6ca6f-11b4-4329-afef-a5bbbdb98135,Wood or Metal Deck Diaphragms Retrofitted,
781be787-901e-47ef-9e8a-a4259ff8d544,Wood or Metal Deck Diaphragms Retrofitted,
72033803-6bc8-4b94-be27-d406e7ae72aa,Wood or Metal Deck Diaphragms Retrofitted,
4bc019dc-93dd-4e85-a219-86b7a60f9b33,Wood or Metal Deck Diaphragms Retrofitted,
4b81225e-5326-4744-9e78-cdb015fc3f61,Wood or Metal Deck Diaphragms Retrofitted,
49b7c90f-3b18-47f9-a3a8-02585b774707,Wood or Metal Deck Diaphragms Retrofitted,
6302e448-a483-4070-a66a-432ec8b6d7a1,Wood or Metal Deck Diaphragms Retrofitted,
d98f3abe-07c3-4835-b823-f38fd5fcca10,Wood or Metal Deck Diaphragms Retrofitted,
d8170f84-6c1c-496f-bbc2-2f7b71a065a6,Wood or Metal Deck Diaphragms Retrofitted,
a5502d43-d8b5-41c2-9dd5-f51e0cb5bec6,Wood or Metal Deck Diaphragms Retrofitted,
7e3cfb23-3f0c-4fac-b432-223a3bf3a140,Wood or Metal Deck Diaphragms Retrofitted,
7b9db1b4-348e-42c9-9307-f8db2ed53a9d,Wood or Metal Deck Diaphragms Retrofitted,
432ed935-effd-406e-8d61-8bed1f94dae4,Wood or Metal Deck Diaphragms Retrofitted,
a2126fa7-5164-4407-af34-e29885d1a83e,Wood or Metal Deck Diaphragms Retrofitted,
b2cb1bd4-2f21-4615-948c-8651ef08935b,Wood or Metal Deck Diaphragms Retrofitted,
603ee1af-d333-40dc-9154-e5f7bff91177,Wood or Metal Deck Diaphragms Retrofitted,
1427a77e-bc79-4a2a-bba0-d03f5fc564d1,Wood or Metal Deck Diaphragms Retrofitted,
dbeccc55-0f47-4e7f-ab71-3b66ba803b16,Wood or Metal Deck Diaphragms Retrofitted,
b0cbfb03-24f4-4979-8215-b334fda9d535,Wood or Metal Deck Diaphragms Retrofitted,
26c0a807-0b8e-43d8-92a4-43e0eec0a801,Wood or Metal Deck Diaphragms Retrofitted,
8664bf1b-5541-4c5f-bdab-d542d86c8179,Wood or Metal Deck Diaphragms Retrofitted,
1784155d-c488-4772-8320-bb4d245f9321,Wood or Metal Deck Diaphragms Retrofitted,
8dbc0ca3-f064-4a52-b411-fdaca7479ec4,Wood or Metal Deck Diaphragms Retrofitted,
81dfe31f-48e4-4fb4-aeed-1797cb26391f,Wood or Metal Deck Diaphragms Retrofitted,
f795fd86-1c2a-488e-81ed-794e99cca54a,Wood or Metal Deck Diaphragms Retrofitted,
4b788a11-d9dc-419a-ab9a-6355d8f5b7dc,Wood or Metal Deck Diaphragms Retrofitted,
62d3138f-a01f-4746-9709-183f3923e0d9,Wood or Metal Deck Diaphragms Retrofitted,
6bf865f6-6b1a-448d-88ac-85727c36abd7,Wood or Metal Deck Diaphragms Retrofitted,
d76c3cf6-0049-47b0-bb2c-d7db31afc608,Wood or Metal Deck Diaphragms Retrofitted,
579a9ec8-97bd-46f8-b093-f874ad30f32b,Wood or Metal Deck Diaphragms Retrofitted,
46bfc93f-4f71-453c-b8f6-2e2518fa1fcf,Wood or Metal Deck Diaphragms Retrofitted,
216b7055-5259-4565-890f-005bddce359a,Wood or Metal Deck Diaphragms Retrofitted,
b10fb5c8-2dc3-4b2b-9e20-3438ca8e6817,Wood or Metal Deck Diaphragms Retrofitted,
fee70cae-ddf9-479f-a8de-79aa2594729a,Wood or Metal Deck Diaphragms Retrofitted,
168f828b-5a25-4de5-9c47-8fb0275cf3d7,Wood or Metal Deck Diaphragms Retrofitted,
dbb276ed-2bf6-49ef-8f26-9c5cb7b8417c,Wood or Metal Deck Diaphragms Retrofitted,
b0014152-1b1f-4468-8d91-4b0564a921cf,Wood or Metal Deck Diaphragms Retrofitted,
64223721-92d9-4e31-aefe-e48b5f812fc9,Wood or Metal Deck Diaphragms Retrofitted,
f1ddb95b-d585-4e80-8e70-44ead4698972,Wood or Metal Deck Diaphragms Retrofitted,
a4808bc6-128c-4340-be62-03767c34e3ad,Wood or Metal Deck Diaphragms Retrofitted,
3b482226-d84b-49e0-8a1f-1be22a52d814,Wood or Metal Deck Diaphragms Retrofitted,
2c3c2882-e8fc-46f0-af85-fb35c2fcd6c8,Wood or Metal Deck Diaphragms Retrofitted,
00d91cd8-3d2b-4d8c-b363-09a474021ff9,Wood or Metal Deck Diaphragms Retrofitted,
b3abcf8f-962e-4fe5-b452-f1cf336afeab,Wood or Metal Deck Diaphragms Retrofitted,
0d68ba8d-cc21-44b8-bbe5-dc448f107079,Wood or Metal Deck Diaphragms Retrofitted,
d34a5a7b-b37d-431c-97d6-c096ae551432,Wood or Metal Deck Diaphragms Retrofitted,
5982eca8-eb0a-4e3c-8f0c-a938aef95b6c,Wood or Metal Deck Diaphragms Retrofitted,
5ba2f1cd-199e-4944-84c9-4bf86b3ade7f,Wood or Metal Deck Diaphragms Retrofitted,
14db0dd7-4f76-44ae-9c8b-33aa9eb6cfd0,Wood or Metal Deck Diaphragms Retrofitted,
004a4d69-ede0-4108-887c-90bc07cb3e42,Wood or Metal Deck Diaphragms Retrofitted,
bf163917-8fd7-494d-bbae-1ad2c6fef946,Wood or Metal Deck Diaphragms Retrofitted,
c094687c-6690-4693-92bc-8c180522b4e7,Wood or Metal Deck Diaphragms Retrofitted,
fd6a3806-62ed-40d0-9053-0b4421988aa7,Wood or Metal Deck Diaphragms Retrofitted,
ab76d82c-bcf7-4d88-bc36-1d3c5920f848,Wood or Metal Deck Diaphragms Retrofitted,
db05c50c-9fcd-476b-84d1-c21d4f66ade1,Wood or Metal Deck Diaphragms Retrofitted,
612adca4-9485-4089-968e-6cd54ec6f2ef,Wood or Metal Deck Diaphragms Retrofitted,
ea64aa57-dfb2-4b76-916f-c8962d0f7dbf,Wood or Metal Deck Diaphragms Retrofitted,
ceb6bcd6-952b-4417-af54-d71d65296bb1,Wood or Metal Deck Diaphragms Retrofitted,
31e7b28e-d9bc-4f0f-9f9d-480fc6869a61,Wood or Metal Deck Diaphragms Retrofitted,
78c2203f-fb3e-43dc-80a4-d3f1dca00303,Wood or Metal Deck Diaphragms Retrofitted,
3d4a6c8c-360f-4f75-8056-5388aeb39698,Wood or Metal Deck Diaphragms Retrofitted,
749de896-ba46-4da6-87bf-230d1f9a5f64,Wood or Metal Deck Diaphragms Retrofitted,
d634ddbc-8406-4f61-bb50-76c666266b4b,Wood or Metal Deck Diaphragms Retrofitted,
d22a5f8f-b85c-4c22-92ee-8b5c541da1f2,Wood or Metal Deck Diaphragms Retrofitted,
179048f1-065e-437a-a08f-af9230ca9562,Wood or Metal Deck Diaphragms Retrofitted,
ecc52443-dcb1-4a66-91ce-a5934788c328,Wood or Metal Deck Diaphragms Retrofitted,
bda78734-15e8-464a-b5d4-422b969f93f8,Wood or Metal Deck Diaphragms Retrofitted,
15d2fb9b-124b-4ea1-8df1-249e440161b7,Wood or Metal Deck Diaphragms Retrofitted,
3c131d9a-aa14-4def-b7fa-e26536c41ad8,Wood or Metal Deck Diaphragms Retrofitted,
bb96eb77-3fdb-4029-9c29-20c852fd9ef3,Wood or Metal Deck Diaphragms Retrofitted,
ebd513aa-4c14-42f8-ae4d-3c8e0015b4e8,Wood or Metal Deck Diaphragms Retrofitted,
62f20b3f-6268-4084-94a7-19d3ce0fbd8f,Wood or Metal Deck Diaphragms Retrofitted,
833bd6c6-4b9d-40bf-aa1e-5710112ab1b3,Wood or Metal Deck Diaphragms Retrofitted,
f019e137-a3c8-4220-8a62-5a4d6edd94c1,Wood or Metal Deck Diaphragms Retrofitted,
af1cc6b5-9f46-4aaf-b1a8-3d14ac52a5cc,Wood or Metal Deck Diaphragms Retrofitted,
b8a83a0b-db13-4caf-bf21-5a355030d2fc,Wood or Metal Deck Diaphragms Retrofitted,
f2901f77-db62-40f9-8acf-465f8a989f90,Wood or Metal Deck Diaphragms Retrofitted,
502f14b6-2645-43f8-864c-5dbea8f8fba7,Wood or Metal Deck Diaphragms Retrofitted,
4d19fa26-2e73-4d97-abf3-179977f97077,Wood or Metal Deck Diaphragms Retrofitted,
673948bb-7c03-4614-b3ce-1a9b8070925d,Wood or Metal Deck Diaphragms Retrofitted,
2d2e3976-c173-4ae2-a227-11ce2bf95b1d,Wood or Metal Deck Diaphragms Retrofitted,
8b4a6a4e-b1e4-4c38-abc8-8bb878156124,Wood or Metal Deck Diaphragms Retrofitted,
f1280fce-cd0a-4ff0-bb4d-233d7b7c03ae,Wood or Metal Deck Diaphragms Retrofitted,
c1d8d468-f042-46e5-99d0-509b36e2e80c,Wood or Metal Deck Diaphragms Retrofitted,
723d64bb-d4f2-4ff7-b5bf-ecb2aeb9a6ea,Wood or Metal Deck Diaphragms Retrofitted,
7b07ca98-b88d-48af-b749-d468295d2bfd,Wood or Metal Deck Diaphragms Retrofitted,
eff2b23f-9c14-4e25-b299-6b039b5aa596,Wood or Metal Deck Diaphragms Retrofitted,
45152ea3-2fbb-46e6-adc3-c04feea72d47,Wood or Metal Deck Diaphragms Retrofitted,
bf2a4f7d-fc37-478a-8bc0-5d51333e7e65,Wood or Metal Deck Diaphragms Retrofitted,
8b83c044-d4cb-48e2-ae17-a54e0797b9a3,Wood or Metal Deck Diaphragms Retrofitted,
0fbc9868-c87d-471e-a635-51a1de790fdb,Wood or Metal Deck Diaphragms Retrofitted,
3699e42b-9c47-4cb7-ac0e-4ce9e940a049,Wood or Metal Deck Diaphragms Retrofitted,
74f63af8-9f5e-459e-b8bd-bf9a928d8779,Wood or Metal Deck Diaphragms Retrofitted,
f96c1bfd-d588-450f-9f28-7a357bfd2cbb,Wood or Metal Deck Diaphragms Retrofitted,
6c6d8660-e51e-47b6-ba54-350bdb9d3fe2,Wood or Metal Deck Diaphragms Retrofitted,
7e9a24c1-660b-4818-99eb-7dcf43a49c0e,Wood or Metal Deck Diaphragms Retrofitted,
46c49b38-f7ae-42bf-a8fa-414534dbddb8,Wood or Metal Deck Diaphragms Retrofitted,
2157663a-335a-4edd-b309-d520b48cf923,Wood or Metal Deck Diaphragms Retrofitted,
665173c5-b4ec-413e-ab82-485c26dabde8,Wood or Metal Deck Diaphragms Retrofitted,
53114825-b957-4431-a442-8393be635cb7,Wood or Metal Deck Diaphragms Retrofitted,
de262802-cbb1-402d-abed-141535882136,Wood or Metal Deck Diaphragms Retrofitted,
571b9034-009a-43ba-91d9-ca8777a4e9e0,Wood or Metal Deck Diaphragms Retrofitted,
5dd52b1f-c348-494d-b977-16646e984589,Wood or Metal Deck Diaphragms Retrofitted,
5dcba3e3-fa8c-4e47-8334-e0a8d957e90b,Wood or Metal Deck Diaphragms Retrofitted,
98da9559-fa8c-476a-9523-0e3d267de3e2,Wood or Metal Deck Diaphragms Retrofitted,
cf5cc8ee-754f-4ea4-b7dc-c7461f609da9,Wood or Metal Deck Diaphragms Retrofitted,
70dc4f9a-0730-4a6e-91ce-e74047e6a15e,Wood or Metal Deck Diaphragms Retrofitted,
3b8c7eb3-2d41-4022-88e5-ecf42faa3193,Wood or Metal Deck Diaphragms Retrofitted,
25b9ebfc-8e61-4743-a035-d33f511e23ef,Wood or Metal Deck Diaphragms Retrofitted,
044b640f-7205-4720-bdd3-8c5859f6a61e,Wood or Metal Deck Diaphragms Retrofitted,
bd5663af-58d5-4038-a078-4862dbf4954e,Wood or Metal Deck Diaphragms Retrofitted,
034191cc-c6fb-49ea-b47e-82f1c87d008c,Wood or Metal Deck Diaphragms Retrofitted,
4d434fd4-0ef4-4d77-a133-cea4b7f4e57a,Wood or Metal Deck Diaphragms Retrofitted,
4532c9e0-195d-4c09-bce3-f3a28df5ad32,Wood or Metal Deck Diaphragms Retrofitted,
899851d0-e476-435f-855c-212e13a7dd2b,Wood or Metal Deck Diaphragms Retrofitted,
a8edb6fa-5f9f-469b-aa4a-798b2c538b50,Wood or Metal Deck Diaphragms Retrofitted,
da0eaa57-f70d-4d20-91da-2b738a5ae7d2,Wood or Metal Deck Diaphragms Retrofitted,
a8b00378-cf88-46dd-83f1-98600ffc977e,Wood or Metal Deck Diaphragms Retrofitted,
3ba7bc88-11f8-4b49-9093-da84f70d23d5,Wood or Metal Deck Diaphragms Retrofitted,
e378afe1-64b6-4cbd-93a4-7014ad089a5e,Wood or Metal Deck Diaphragms Retrofitted,
5c98772b-af3b-4f5f-8853-c41e47e9290f,Wood or Metal Deck Diaphragms Retrofitted,
67851001-8274-4aed-8e5b-70bedc87cf52,Wood or Metal Deck Diaphragms Retrofitted,
816a29a1-8d5f-4875-b073-b4378be3cd46,Wood or Metal Deck Diaphragms Retrofitted,
ce46650c-8e3d-4cd1-a33f-99c82d9f9fa2,Wood or Metal Deck Diaphragms Retrofitted,
8b1e7738-cf38-421f-81bf-a229c9d2ced0,Wood or Metal Deck Diaphragms Retrofitted,
df94d0ca-02e5-4bf9-bfb0-301f12a01335,Wood or Metal Deck Diaphragms Retrofitted,
b034adeb-5bc2-4cc6-a294-2b0c1d93e6a7,Wood or Metal Deck Diaphragms Retrofitted,
7faba76a-e3e6-4f16-a029-0a80fd327def,Wood or Metal Deck Diaphragms Retrofitted,
770878c4-869f-4182-a1d3-0748931a938c,Wood or Metal Deck Diaphragms Retrofitted,
2e325312-7706-4c33-9abb-a3a0234640b2,Wood or Metal Deck Diaphragms Retrofitted,
361fd1ba-84ad-480e-898b-c7824e2eaf47,Wood or Metal Deck Diaphragms Retrofitted,
b850ca29-e54b-4c57-90e3-15d291f99208,Wood or Metal Deck Diaphragms Retrofitted,
667f91a7-8b82-477c-a6b5-d0d05828fd0f,Wood or Metal Deck Diaphragms Retrofitted,
4bae98ab-e2e9-4377-80e7-6f5b44348bde,Wood or Metal Deck Diaphragms Retrofitted,
ff49b0bc-fe7a-47aa-a4f0-a6957863c878,Wood or Metal Deck Diaphragms Retrofitted,
2c6da044-2807-4d65-97dd-0f21022ce252,Wood or Metal Deck Diaphragms Retrofitted,
79998b40-93c7-4328-a82b-39e9d759f708,Wood or Metal Deck Diaphragms Retrofitted,
9e2173e3-c4bd-4ca5-b3f1-64187e2f4414,Wood or Metal Deck Diaphragms Retrofitted,
0688be59-bc53-42f1-9a44-210840421b8e,Wood or Metal Deck Diaphragms Retrofitted,
d472cf01-c170-420a-bfa4-a1d00fcda8db,Wood or Metal Deck Diaphragms Retrofitted,
114518ab-ac5d-4452-b606-bda4c6d02efb,Wood or Metal Deck Diaphragms Retrofitted,
2db878c9-33d5-4a54-8a1c-95121a309b60,Wood or Metal Deck Diaphragms Retrofitted,
e5a05109-0569-4cc7-8341-ed2c6ea9b771,Wood or Metal Deck Diaphragms Retrofitted,
378a8fcd-0fae-430c-8680-2c2c76fdc6af,Wood or Metal Deck Diaphragms Retrofitted,
2741ad11-7cdf-4409-b356-d608019db156,Wood or Metal Deck Diaphragms Retrofitted,
f4974355-969d-460e-b6d1-a19dd21b2680,Wood or Metal Deck Diaphragms Retrofitted,
003604da-666c-403a-818c-911d1df790cc,Wood or Metal Deck Diaphragms Retrofitted,
9a8f8e42-70c8-4671-bb4d-3e4ff25c5506,Wood or Metal Deck Diaphragms Retrofitted,
f5ceec28-8e2b-4e05-a7a6-6b137ed68cd0,Wood or Metal Deck Diaphragms Retrofitted,
b8162bda-d1e5-4922-b205-79c5020f1ba3,Wood or Metal Deck Diaphragms Retrofitted,
cba670e3-f550-4fe4-bc63-d68a7351a021,Wood or Metal Deck Diaphragms Retrofitted,
04a21b83-9cec-41ce-a17d-4e2c986dcb35,Wood or Metal Deck Diaphragms Retrofitted,
459ca4ef-c6c9-41d4-98f0-432101169fe4,Wood or Metal Deck Diaphragms Retrofitted,
88716909-9e0e-4cc8-8c62-cd228bbbdcd2,Wood or Metal Deck Diaphragms Retrofitted,
fa1ee923-8515-477e-a004-7b80ae368d5f,Wood or Metal Deck Diaphragms Retrofitted,
469f2be4-a19e-44d3-b06d-105e7d17a1f1,Wood or Metal Deck Diaphragms Retrofitted,
5fb7bf48-40d9-4fc2-a3d9-2c9e43fbda1d,Wood or Metal Deck Diaphragms Retrofitted,
23bb86e0-fc86-4389-9af2-15b27e39f3bc,Wood or Metal Deck Diaphragms Retrofitted,
ec89643e-8c10-41b8-a2e8-0e5f78b56c86,Wood or Metal Deck Diaphragms Retrofitted,
8cab2dae-287f-44f7-afe7-340d324c24f8,Wood or Metal Deck Diaphragms Retrofitted,
a4c48813-cac6-4a35-bceb-1683b8edfdd7,Wood or Metal Deck Diaphragms Retrofitted,
cc0cfb39-f549-4658-94b9-ae303657df91,Wood or Metal Deck Diaphragms Retrofitted,
35cce2b1-a740-4598-90bd-d95b3f336a99,Wood or Metal Deck Diaphragms Retrofitted,
52b98f41-a6a2-4686-8dbc-e963ce7ee090,Wood or Metal Deck Diaphragms Retrofitted,
45965082-145c-4f9f-a773-f5883316f383,Wood or Metal Deck Diaphragms Retrofitted,
d9391bdc-a388-414e-b48b-36122089cecd,Wood or Metal Deck Diaphragms Retrofitted,
d258f3e9-180d-4f0f-b81a-296a5f1bd3d4,Wood or Metal Deck Diaphragms Retrofitted,
15b94f9a-8598-4c4f-81e6-75cdbd70b1f8,Wood or Metal Deck Diaphragms Retrofitted,
0f5b3a17-f7b7-4926-b1bb-fcde7a41dc9d,Wood or Metal Deck Diaphragms Retrofitted,
49a34ed2-1f4f-47a8-9bd1-a8fc052c7a56,Wood or Metal Deck Diaphragms Retrofitted,
49729009-52ed-43d7-87e9-950735feff3b,Wood or Metal Deck Diaphragms Retrofitted,
24094819-15d5-45a4-a9c2-152071019806,Wood or Metal Deck Diaphragms Retrofitted,
5329cf27-40ef-41b9-a634-e8f29a9c454c,Wood or Metal Deck Diaphragms Retrofitted,
6a76ca26-4fe4-43c1-bbf2-871f3e1c350e,Wood or Metal Deck Diaphragms Retrofitted,
71999582-b88d-4457-8131-d445d9487879,Wood or Metal Deck Diaphragms Retrofitted,
50cb8754-0f28-4ffb-a955-4766ec1d0c79,Wood or Metal Deck Diaphragms Retrofitted,
b4b79144-d30b-4aeb-89a2-9f9dc16e46c5,Wood or Metal Deck Diaphragms Retrofitted,
2c5a36b5-9341-409f-929e-d91ffd7bcb7e,Wood or Metal Deck Diaphragms Retrofitted,
9b5b7f91-5fa5-4e6f-9291-1fd727ebcf32,Wood or Metal Deck Diaphragms Retrofitted,
2f04ddd1-ad80-4e4c-92e2-41e2cd284d58,Wood or Metal Deck Diaphragms Retrofitted,
931f5847-abf5-4889-ba06-7b319c224d11,Wood or Metal Deck Diaphragms Retrofitted,
b4a910a4-616f-4de7-b75c-5bed9d7f9ef4,Wood or Metal Deck Diaphragms Retrofitted,
7209907d-004e-4127-9ccb-76beac42f19b,Wood or Metal Deck Diaphragms Retrofitted,
48512f26-d498-48cf-8b54-36b25a8e8685,Wood or Metal Deck Diaphragms Retrofitted,
d9865927-bce5-4651-9a4b-81caa9efe41d,Wood or Metal Deck Diaphragms Retrofitted,
9f9edbff-47a2-4520-aa90-bdde6c3bb248,Wood or Metal Deck Diaphragms Retrofitted,
569e3d34-7a62-45a8-ac87-88332df8f20a,Wood or Metal Deck Diaphragms Retrofitted,
35b428f1-73a0-49ef-a1f9-09c5277ae8ac,Wood or Metal Deck Diaphragms Retrofitted,
e4ed1462-22b7-4d80-812e-8a63f54ce8d0,Wood or Metal Deck Diaphragms Retrofitted,
c99f0eca-68ab-4f4f-9527-9a20f7176d23,Wood or Metal Deck Diaphragms Retrofitted,
fc111352-cbfa-455c-85d5-db6f8bdaa078,Wood or Metal Deck Diaphragms Retrofitted,
312ad925-9de1-44fe-bd82-89a7d989b9bb,Wood or Metal Deck Diaphragms Retrofitted,
886f67f8-374e-47fc-b71a-176902438c7e,Wood or Metal Deck Diaphragms Retrofitted,
e2f76120-556f-4ea8-9ef5-f23b2b3870bc,Wood or Metal Deck Diaphragms Retrofitted,
8eaca564-5c02-4501-9402-6fb1aa36a91a,Wood or Metal Deck Diaphragms Retrofitted,
ccd292f9-525e-411d-a0eb-24aa2bba9c07,Wood or Metal Deck Diaphragms Retrofitted,
82aadbc5-98b8-4634-9e0d-4741e55aa85f,Wood or Metal Deck Diaphragms Retrofitted,
3851e54d-4266-4481-b679-104b879a25bb,Wood or Metal Deck Diaphragms Retrofitted,
507b50f6-54e1-4976-aa97-8c261f619c31,Wood or Metal Deck Diaphragms Retrofitted,
20f53d7b-a45a-4bec-ab64-421767f3e448,Wood or Metal Deck Diaphragms Retrofitted,
7deb2131-fb7d-4439-9cc1-572dcc479eb6,Wood or Metal Deck Diaphragms Retrofitted,
48f12b51-12a7-471a-a732-7086565e14f8,Wood or Metal Deck Diaphragms Retrofitted,
a8cea0e3-4566-4879-8fe9-9a8a9dd11479,Wood or Metal Deck Diaphragms Retrofitted,
f24cc356-7749-450a-905e-c814fc59c704,Wood or Metal Deck Diaphragms Retrofitted,
c465c03d-0c12-4192-b091-6ca9fe447717,Wood or Metal Deck Diaphragms Retrofitted,
9cd946b5-e611-4010-89fd-53e79081cb29,Wood or Metal Deck Diaphragms Retrofitted,
0b4d26c6-bf1a-4f41-acd7-f2df3264d2c5,Wood or Metal Deck Diaphragms Retrofitted,
176e96ed-903e-4b89-85b2-7737c59fc09c,Wood or Metal Deck Diaphragms Retrofitted,
77c0d811-684d-4895-9153-4175e8b5f0d0,Wood or Metal Deck Diaphragms Retrofitted,
6abfaccb-53db-4978-a393-65e8e862cda5,Wood or Metal Deck Diaphragms Retrofitted,
8f5b6e8c-af9c-4231-a7fc-1ea73e9cbef2,Wood or Metal Deck Diaphragms Retrofitted,
385bb968-162a-4c46-ba5c-72b6d7efb214,Wood or Metal Deck Diaphragms Retrofitted,
44cb7f2d-bd8d-4d75-97c8-7145168a1d3c,Wood or Metal Deck Diaphragms Retrofitted,
eb182a30-ab4c-4b2d-b4a0-7179c816c743,Wood or Metal Deck Diaphragms Retrofitted,
50c8d492-af91-4bc4-876f-c7b0f4552727,Wood or Metal Deck Diaphragms Retrofitted,
9d1b3221-09a1-4089-b29a-d3ab1dc48af5,Wood or Metal Deck Diaphragms Retrofitted,
07dbbb3c-3575-4640-b7e3-22e011644dae,Wood or Metal Deck Diaphragms Retrofitted,
eb45d637-5c9e-4187-bb2d-1a8233636f2b,Wood or Metal Deck Diaphragms Retrofitted,
4966be06-29e8-45ad-93a0-a55e37d7f79a,Wood or Metal Deck Diaphragms Retrofitted,
90dda269-1934-41b6-9624-35b0db066f15,Wood or Metal Deck Diaphragms Retrofitted,
0372e7a3-a6dc-402b-b81c-d887a1891727,Wood or Metal Deck Diaphragms Retrofitted,
6874d997-8c06-4d6a-9edd-6956adc2e732,Wood or Metal Deck Diaphragms Retrofitted,
18ca29cd-2550-4d50-b9f6-3f6246c4da74,Wood or Metal Deck Diaphragms Retrofitted,
b43271eb-9920-40ec-a4f0-b1dd2c51a155,Wood or Metal Deck Diaphragms Retrofitted,
7dead9a9-0f65-473a-80f5-fc8878461f47,Wood or Metal Deck Diaphragms Retrofitted,
d42f9166-f284-44a4-9cfb-618df05bf291,Wood or Metal Deck Diaphragms Retrofitted,
baaf702d-5344-4894-bcb7-bbc9d6e1de59,Wood or Metal Deck Diaphragms Retrofitted,
072de7f7-e37d-4577-b314-6a7b543321ee,Wood or Metal Deck Diaphragms Retrofitted,
82bc6472-63c7-4f5f-a24a-4bb23400bcac,Wood or Metal Deck Diaphragms Retrofitted,
42f81b7e-8a34-4240-9b66-fdca2ddedbf8,Wood or Metal Deck Diaphragms Retrofitted,
ea4eb759-4825-4414-b75b-6f0fcd77f540,Wood or Metal Deck Diaphragms Retrofitted,
b4370d41-95af-4321-88a5-4d454431656d,Wood or Metal Deck Diaphragms Retrofitted,
dbe7cab5-9626-4072-a9c3-3d6fc43cdb37,Wood or Metal Deck Diaphragms Retrofitted,
95a43f58-77a8-4a83-8f9c-0dda9ef26f22,Wood or Metal Deck Diaphragms Retrofitted,
6baf2e8c-6b6b-4136-a9a8-e048b357f8fe,Wood or Metal Deck Diaphragms Retrofitted,
c8165f06-8b00-4604-a3e8-b68c07238c1d,Wood or Metal Deck Diaphragms Retrofitted,
caa083d0-f495-4666-980d-51a776afa29e,Wood or Metal Deck Diaphragms Retrofitted,
197fb0bc-b9dd-49f8-8037-56d61075cbad,Wood or Metal Deck Diaphragms Retrofitted,
7f828dce-1ab1-4a7a-a1d7-035f964ca090,Wood or Metal Deck Diaphragms Retrofitted,
